ID,AGE_CLI,B_MAT,B_RESMAT,CLASSACT,CSP,DARRET,E_OFF,MREVTOT,MTECH,NBIMP,NB_ECH,produit,RA,Tx,EAD,AGE_PRET,HORIZON_RES,CF_CAP_OBS,ER_obs,FLAG_ER,EAD_POST,Tx_bin,B_RESMAT_bin,AGE_PRET_BIN
a053232,44.0,24.0,12.0,1,53.0,2021-04-01,0.0,2171.0,36.25,0,24,AMO,82.38,2.1806979135833386,366.38,12.0,12,82.38,0.22484851793220154,1,284.0,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a053248,57.0,186.0,175.0,1,54.0,2021-04-01,0.0,1800.0,111.72,0,180,AMO,7000.0,2.1810599287271124,13958.48,11.0,175,7000.0,0.501487267954677,1,6958.48,"(2.181, 2.256]","(165.6, 193.2]",0-12
a053294,41.0,126.0,119.0,1,60.0,2021-04-01,0.0,1827.0,165.5,0,120,AMO,4000.0,2.0837652646061153,14087.33,7.0,119,4000.0,0.28394308928661427,1,10087.33,"(-1.501, 2.094]","(110.4, 138.0]",0-12
a053295,32.0,72.0,65.0,1,53.0,2021-04-01,0.0,2400.0,174.07,0,72,AMO,565.3,2.243274425372452,9160.65,7.0,65,565.3,0.061709594843160694,1,8595.35,"(2.181, 2.256]","(55.2, 82.8]",0-12
a053298,67.0,49.0,40.0,1,70.0,2021-04-01,0.0,2310.0,198.86,0,48,AMO,1000.0,2.2335982284417017,6683.32,9.0,40,1000.0,0.1496262336682966,1,5683.32,"(2.181, 2.256]","(27.6, 55.2]",0-12
a053306,41.0,12.0,2.0,1,22.0,2021-04-01,0.0,2035.0,118.86,0,12,AMO,133.69,2.1806979135833386,238.2,10.0,2,133.69,0.5612510495382033,1,104.50999999999999,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a053311,75.0,65.0,56.0,1,70.0,2021-04-01,0.0,1665.0,444.95,0,60,AMO,3000.0,2.0839917871087525,20756.89,9.0,56,3000.0,0.14453032222071804,1,17756.89,"(-1.501, 2.094]","(55.2, 82.8]",0-12
a053329,53.0,120.0,86.0,1,32.0,2021-04-01,0.0,7238.0,727.35,0,93,AMO,12118.71,2.229164530060294,46175.33,34.0,86,12118.71,0.26244988395318447,1,34056.62,"(2.181, 2.256]","(82.8, 110.4]",12-36
a053334,70.0,37.0,31.0,1,70.0,2021-04-01,0.0,7131.0,447.16,0,36,AMO,2269.95,1.9698218474999636,11762.81,6.0,31,2269.95,0.1929768482190905,1,9492.86,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a053358,58.0,29.0,21.0,1,60.0,2021-04-01,0.0,1639.0,216.62,0,24,AMO,0.0,2.3276276416925175,0.0,8.0,21,0.0,,0,0.0,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a053359,57.0,25.0,12.0,1,70.0,2021-04-01,0.0,1427.0,563.82,0,19,AMO,1000.0,1.8930481527692042,6089.73,13.0,12,1000.0,0.16421089276536072,1,5089.73,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a053366,36.0,121.0,6.0,1,54.0,2021-04-01,0.0,2479.0,169.31,0,13,AMO,471.56,2.233518062936402,764.44,115.0,6,471.56,0.6168698655224739,1,292.88000000000005,"(2.181, 2.256]","(-0.276, 27.6]",60-120
a053411,57.0,125.0,119.0,1,47.0,2021-04-01,0.0,3200.0,182.37,0,120,AMO,8000.0,2.0837652646061153,15139.59,6.0,119,8000.0,0.52841589501433,1,7139.59,"(-1.501, 2.094]","(110.4, 138.0]",0-12
a053415,37.0,120.0,114.0,1,56.0,2021-04-01,0.0,3477.0,771.39,0,120,AMO,9950.0,2.2017404322633194,62328.04,6.0,114,9950.0,0.15963922497803557,1,52378.04,"(2.181, 2.256]","(110.4, 138.0]",0-12
a053428,38.0,49.0,43.0,1,52.0,2021-04-01,0.0,1900.0,121.98,0,48,AMO,261.33,2.3492349394054166,4303.39,6.0,43,261.33,0.06072654349245594,1,4042.0600000000004,"(2.256, 2.786]","(27.6, 55.2]",0-12
a053451,38.0,10.0,5.0,1,48.0,2021-04-01,0.0,2126.0,292.9,0,10,AMO,397.0,2.1806979135833386,1111.58,5.0,5,397.0,0.3571492830025729,1,714.5799999999999,"(2.094, 2.181]","(-0.276, 27.6]",0-12
a053476,37.0,42.0,40.0,1,46.0,2021-04-01,0.0,5257.0,288.91,0,42,AMO,3000.0,1.9698218474999636,10725.9,2.0,40,3000.0,0.2796968086594132,1,7725.9,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a053486,32.0,31.0,27.0,1,60.0,2021-04-01,0.0,1868.0,209.65,0,30,AMO,227.17,2.2937902035722373,4781.88,4.0,27,227.17,0.04750642006909416,1,4554.71,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a053491,39.0,37.0,33.0,1,54.0,2021-04-01,0.0,1841.0,91.15,0,36,AMO,197.48,2.71047884020022,2353.74,4.0,33,197.48,0.08390051577489442,1,2156.2599999999998,"(2.256, 2.786]","(27.6, 55.2]",0-12
a053500,47.0,25.0,22.0,1,36.0,2021-04-01,0.0,8537.0,228.94,0,24,AMO,4000.0,1.797103518081168,4274.92,3.0,22,4000.0,0.9356900246086476,1,274.9200000000001,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a053501,70.0,60.0,58.0,1,70.0,2021-04-01,0.0,1605.0,206.2,0,60,AMO,1000.0,2.134880057816211,8717.62,2.0,58,1000.0,0.11471020760253371,1,7717.620000000001,"(2.094, 2.181]","(55.2, 82.8]",0-12
a053537,39.0,60.0,22.0,1,54.0,2021-04-01,0.0,2500.0,65.71,0,60,AMO,200.0,2.2535829186429814,1255.23,38.0,22,200.0,0.15933334926666826,1,1055.23,"(2.181, 2.256]","(-0.276, 27.6]",36-60
a053555,40.0,48.0,47.0,1,46.0,2021-04-01,0.0,3930.0,187.69,0,48,AMO,1500.0,1.7862317666081609,8312.61,1.0,47,1500.0,0.18044873992644908,1,6812.610000000001,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a053598,68.0,62.0,54.0,1,70.0,2021-04-01,0.0,1090.0,94.71,0,60,AMO,104.91,2.205007933192081,4580.22,8.0,54,104.91,0.022905013296304542,1,4475.31,"(2.181, 2.256]","(27.6, 55.2]",0-12
a053606,20.0,49.0,44.0,1,52.0,2021-04-01,0.0,1589.0,156.03,0,48,AMO,400.0,2.1193019453137802,6195.19,5.0,44,400.0,0.06456621992223,1,5795.19,"(2.094, 2.181]","(27.6, 55.2]",0-12
a053626,78.0,48.0,8.0,1,70.0,2021-05-01,0.0,1089.0,121.4,0,48,AMO,132.47,2.0371891877716086,871.91,40.0,8,132.47,0.1519308185477859,1,739.4399999999999,"(-1.501, 2.094]","(-0.276, 27.6]",36-60
a053632,79.0,36.0,25.0,1,70.0,2021-05-01,0.0,1953.0,294.57,0,36,AMO,-877.05,1.9568211906262027,6914.63,11.0,25,-877.05,0.0,0,7791.68,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a053633,81.0,37.0,27.0,1,70.0,2021-05-01,0.0,1200.0,91.87,0,36,AMO,99.98,2.2800289227926056,2328.25,10.0,27,99.98,0.042942123912810055,1,2228.27,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a053636,48.0,69.0,7.0,1,60.0,2021-05-01,0.0,1878.0,20.54,0,68,AR,-199.66,1.4185545285518393,0.0,62.0,7,-199.66,0.0,0,199.66,"(-1.501, 2.094]","(-0.276, 27.6]",60-120
a053677,28.0,48.0,29.0,1,52.0,2021-05-01,0.0,2178.0,136.0,1,48,AMO,307.67,2.1537908697244683,3762.98,19.0,29,307.67,0.08176232666663123,1,3455.31,"(2.094, 2.181]","(27.6, 55.2]",12-36
a053679,48.0,60.0,29.0,1,45.0,2021-05-01,0.0,2781.0,331.99,0,48,AMO,1300.0,2.1806073626269216,6804.42,31.0,29,1300.0,0.19105228660194404,1,5504.42,"(2.094, 2.181]","(27.6, 55.2]",12-36
a053693,38.0,60.0,50.0,1,54.0,2021-05-01,0.0,2461.0,128.09,0,60,AMO,5000.0,1.891288029753845,5957.75,10.0,50,5000.0,0.839243002811464,1,957.75,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a053694,37.0,30.0,22.0,1,52.0,2021-05-01,0.0,2246.0,75.37,0,30,AMO,163.92,2.4322707635071428,1501.12,8.0,22,163.92,0.1091984651460243,1,1337.1999999999998,"(2.256, 2.786]","(-0.276, 27.6]",0-12
a053700,56.0,61.0,59.0,1,45.0,2021-05-01,0.0,2983.0,179.76,0,60,AMO,5000.0,1.908239874710951,9791.64,2.0,59,5000.0,0.5106396885506412,1,4791.639999999999,"(-1.501, 2.094]","(55.2, 82.8]",0-12
a053791,32.0,48.0,11.0,1,52.0,2021-05-01,0.0,1565.0,202.2,0,48,AMO,629.4,2.1537908697244683,1904.47,37.0,11,629.4,0.3304856469253913,1,1275.0700000000002,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a053800,44.0,49.0,23.0,1,32.0,2021-05-01,0.0,3834.0,71.89,0,48,AMO,235.0,2.23727206004156,1446.98,26.0,23,235.0,0.16240722055591647,1,1211.98,"(2.181, 2.256]","(-0.276, 27.6]",12-36
a053810,34.0,48.0,31.0,1,52.0,2021-05-01,0.0,2017.0,111.83,0,48,AMO,2500.0,1.917969330871092,2762.9,17.0,31,2500.0,0.9048463570885663,1,262.9000000000001,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a053827,69.0,161.0,75.0,1,70.0,2021-05-01,0.0,1443.0,88.81,0,156,AMO,96.05,2.38930170250631,4736.82,86.0,75,96.05,0.020277316849700855,1,4640.7699999999995,"(2.256, 2.786]","(55.2, 82.8]",60-120
a053864,44.0,73.0,22.0,1,56.0,2021-05-01,0.0,1450.0,265.51,0,72,AMO,287.82,2.225094321403596,4934.14,51.0,22,287.82,0.058332353763776455,1,4646.320000000001,"(2.181, 2.256]","(-0.276, 27.6]",36-60
a053885,49.0,73.0,6.0,1,55.0,2021-05-01,0.0,2925.0,316.69,0,50,AMO,0.0,2.100972870773936,1353.88,67.0,6,0.0,0.0,0,1353.88,"(2.094, 2.181]","(-0.276, 27.6]",60-120
a053896,23.0,73.0,30.0,1,60.0,2021-05-01,0.0,990.0,293.24,0,72,AMO,320.0,2.1314436451475864,7081.26,43.0,30,320.0,0.04518969787862612,1,6761.26,"(2.094, 2.181]","(27.6, 55.2]",36-60
a053930,46.0,73.0,40.0,1,52.0,2021-05-01,0.0,1602.0,358.5,0,72,AMO,938.64,2.172097575943801,13254.32,33.0,40,938.64,0.07081766548566806,1,12315.68,"(2.094, 2.181]","(27.6, 55.2]",12-36
a053947,26.0,37.0,2.0,1,60.0,2021-05-01,0.0,1500.0,126.92,0,36,AMO,139.11,2.1548499262482164,242.44,35.0,2,139.11,0.573791453555519,1,103.32999999999998,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a053961,56.0,61.0,31.0,1,10.0,2021-05-01,0.0,1293.0,431.01,0,60,AMO,467.99,2.064665847571668,10728.3,30.0,31,467.99,0.04362200907879161,1,10260.31,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a053966,29.0,73.0,42.0,1,48.0,2021-05-01,0.0,2290.0,230.15,0,72,AMO,250.0,2.1757781459455376,7639.8,31.0,42,250.0,0.03272336972172046,1,7389.8,"(2.094, 2.181]","(27.6, 55.2]",12-36
a054013,32.0,62.0,39.0,1,60.0,2021-05-01,0.0,2826.0,207.58,0,60,AMO,2600.0,1.9923410357028102,6207.9,23.0,39,2600.0,0.4188211794648754,1,3607.8999999999996,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a054056,30.0,73.0,53.0,1,46.0,2021-05-01,0.0,2798.0,64.34,0,72,AMO,285.0,2.140481330820168,2358.67,20.0,53,285.0,0.12083080719218882,1,2073.67,"(2.094, 2.181]","(27.6, 55.2]",12-36
a054065,40.0,61.0,27.0,1,36.0,2021-05-01,0.0,4800.0,133.68,0,44,AMO,0.0,2.1464033821674446,3315.99,34.0,27,0.0,0.0,0,3315.99,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a054090,22.0,73.0,28.0,1,52.0,2021-05-01,0.0,1375.0,91.77,0,42,AMO,2000.0,2.111722919148025,2004.42,45.0,28,2000.0,0.9977948733299408,1,4.420000000000073,"(2.094, 2.181]","(27.6, 55.2]",36-60
a054102,28.0,61.0,49.0,1,54.0,2021-05-01,0.0,1681.0,161.56,0,60,AMO,4000.0,2.092176740447509,6546.18,12.0,49,4000.0,0.6110433871357035,1,2546.1800000000003,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a054113,25.0,73.0,63.0,1,56.0,2021-05-01,0.0,1650.0,180.03,0,72,AMO,0.0,2.0590682370925393,10329.99,10.0,63,0.0,0.0,0,10329.99,"(-1.501, 2.094]","(55.2, 82.8]",0-12
a054117,68.0,61.0,51.0,1,70.0,2021-05-01,0.0,2380.0,202.8,0,60,AMO,2000.0,2.1806073626269216,8343.61,10.0,51,2000.0,0.2397043965381891,1,6343.610000000001,"(2.094, 2.181]","(27.6, 55.2]",0-12
a054126,31.0,31.0,22.0,1,47.0,2021-05-01,0.0,1976.0,222.79,0,30,AMO,2000.0,1.9393326938302626,4556.61,9.0,22,2000.0,0.4389227956748548,1,2556.6099999999997,"(-1.501, 2.094]","(-0.276, 27.6]",0-12
a054139,53.0,61.0,53.0,1,56.0,2021-05-01,0.0,1864.0,175.42,0,59,AMO,2000.0,2.0145475601383014,7090.2,8.0,53,2000.0,0.2820794900002821,1,5090.2,"(-1.501, 2.094]","(27.6, 55.2]",0-12
a054147,31.0,66.0,59.0,1,55.0,2021-05-01,0.0,1549.0,279.98,0,65,AMO,4000.0,2.035293917181257,13527.82,7.0,59,4000.0,0.29568696212693546,1,9527.82,"(-1.501, 2.094]","(55.2, 82.8]",0-12
a054157,64.0,61.0,18.0,1,52.0,2021-05-01,0.0,1320.0,240.59,0,60,AMO,0.0,2.1517621370946807,0.0,43.0,18,0.0,,0,0.0,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a054179,55.0,120.0,14.0,1,45.0,2021-05-01,0.0,0.0,221.26,0,120,AMO,408.6,2.4310507287189127,2343.63,106.0,14,408.6,0.17434492646023478,1,1935.0300000000002,"(2.256, 2.786]","(-0.276, 27.6]",60-120
a054183,75.0,144.0,66.0,1,70.0,2021-05-01,0.0,7083.0,1006.66,0,144,AMO,1034.47,2.270851843163945,56665.44,78.0,66,1034.47,0.018255748124429986,1,55630.97,"(2.256, 2.786]","(55.2, 82.8]",60-120
a054185,52.0,144.0,65.0,1,45.0,2021-05-01,0.0,3176.0,511.38,0,144,AMO,528.58,2.373959596279331,23212.57,79.0,65,528.58,0.02277128297297542,1,22683.989999999998,"(2.256, 2.786]","(55.2, 82.8]",60-120
a054189,35.0,145.0,69.0,1,52.0,2021-05-01,0.0,2110.0,820.87,0,144,AMO,843.24,2.360397872226321,41099.25,76.0,69,843.24,0.02051716272194748,1,40256.01,"(2.256, 2.786]","(55.2, 82.8]",60-120
a054190,49.0,144.0,72.0,1,52.0,2021-05-01,0.0,0.0,747.07,0,144,AMO,759.8,2.351197116431136,38816.48,72.0,72,759.8,0.019574160253583012,1,38056.68,"(2.256, 2.786]","(55.2, 82.8]",60-120
a054208,49.0,121.0,66.0,1,54.0,2021-05-01,0.0,2484.0,392.81,0,120,AMO,417.13,2.2007034267270464,22629.13,55.0,66,417.13,0.01843332023811786,1,22212.0,"(2.181, 2.256]","(55.2, 82.8]",36-60
a054217,42.0,144.0,99.0,1,55.0,2021-05-01,0.0,0.0,544.82,0,144,AMO,552.09,2.18241583689395,44058.76,45.0,99,552.09,0.012530765731945248,1,43506.670000000006,"(2.181, 2.256]","(82.8, 110.4]",36-60
a054220,35.0,145.0,104.0,1,36.0,2021-05-01,0.0,5700.0,731.44,0,144,AMO,739.51,2.1766936096248664,54952.04,41.0,104,739.51,0.01345737119131519,1,54212.53,"(2.094, 2.181]","(82.8, 110.4]",36-60
a054223,50.0,180.0,139.0,1,32.0,2021-05-01,0.0,3511.0,865.52,0,180,AMO,943.73,2.1807884456637003,80644.11,41.0,139,943.73,0.011702404552545747,1,79700.38,"(2.181, 2.256]","(138.0, 165.6]",36-60
a054229,48.0,145.0,105.0,1,36.0,2021-05-01,0.0,6271.0,923.47,0,144,AMO,1200.0,2.1539838515136616,68209.01,40.0,105,1200.0,0.017592983683533892,1,67009.01,"(2.094, 2.181]","(82.8, 110.4]",36-60
a054273,41.0,181.0,178.0,1,55.0,2021-05-01,0.0,2115.0,631.75,0,180,AMO,-773.0,2.0890555276382234,85081.17,3.0,178,-773.0,0.0,0,85854.17,"(-1.501, 2.094]","(165.6, 193.2]",0-12
a054289,67.0,84.0,14.0,1,70.0,2021-05-01,0.0,1600.0,31.09,0,81,AMO,62.18,2.3254909050882318,356.5,70.0,14,62.18,0.1744179523141655,1,294.32,"(2.256, 2.786]","(-0.276, 27.6]",60-120
a054315,70.0,61.0,6.0,1,70.0,2021-05-01,0.0,1200.0,39.71,0,60,AMO,238.66,2.1806979135833386,238.66,55.0,6,238.66,1.0,1,0.0,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a054318,59.0,61.0,5.0,1,56.0,2021-05-01,0.0,3421.0,89.6,0,60,AMO,98.77,2.221893008671636,315.49,56.0,5,98.77,0.31306856001775013,1,216.72000000000003,"(2.181, 2.256]","(-0.276, 27.6]",36-60
a054322,45.0,120.0,28.0,1,47.0,2021-05-01,0.0,2200.0,30.69,0,83,AMO,500.0,2.3254909050882318,723.69,92.0,28,500.0,0.6909035636805814,1,223.69000000000005,"(2.256, 2.786]","(27.6, 55.2]",60-120
a054331,79.0,72.0,19.0,1,70.0,2021-05-01,0.0,1160.0,228.67,0,72,AMO,269.03,2.0834253672477683,2863.0,53.0,19,269.03,0.09396786587495633,1,2593.9700000000003,"(-1.501, 2.094]","(-0.276, 27.6]",36-60
a054339,51.0,61.0,1.0,1,52.0,2021-05-01,0.0,1810.0,54.9,0,45,AMO,-5154.63,2.144438574441063,36.05,60.0,1,-5154.63,0.0,0,5190.68,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a054341,38.0,61.0,2.0,1,60.0,2021-05-01,0.0,1850.0,120.0,0,52,AMO,0.0,2.2226338221276203,235.49,59.0,2,0.0,0.0,0,235.49,"(2.181, 2.256]","(-0.276, 27.6]",36-60
a054346,48.0,73.0,31.0,1,52.0,2021-05-01,0.0,1300.0,220.06,0,72,AMO,-236.0,2.273493673461221,5898.45,42.0,31,-236.0,0.0,0,6134.45,"(2.256, 2.786]","(27.6, 55.2]",36-60
a054367,79.0,62.0,15.0,1,70.0,2021-05-01,0.0,2217.0,354.01,0,61,AMO,1247.1,2.284902304170802,4322.39,47.0,15,1247.1,0.28852093402029894,1,3075.2900000000004,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a054377,67.0,60.0,18.0,1,70.0,2021-05-01,0.0,1250.0,115.16,0,60,AMO,250.38,2.1976648834841632,1697.46,42.0,18,250.38,0.14750273938708422,1,1447.08,"(2.181, 2.256]","(-0.276, 27.6]",36-60
a054385,36.0,48.0,2.0,1,85.0,2021-05-01,0.0,2200.0,13.45,0,47,AMO,0.0,1.859076092711402,10.02,46.0,2,0.0,0.0,0,10.02,"(-1.501, 2.094]","(-0.276, 27.6]",36-60
a054391,46.0,96.0,52.0,1,36.0,2021-05-01,0.0,5219.0,587.65,0,96,AMO,10000.0,2.2803172242222933,26155.52,44.0,52,10000.0,0.3823284721542527,1,16155.52,"(2.256, 2.786]","(27.6, 55.2]",36-60
a054398,44.0,60.0,26.0,1,60.0,2021-05-01,0.0,3483.0,205.23,0,60,AMO,220.0,2.171912831889951,4871.97,34.0,26,220.0,0.045156271487714415,1,4651.97,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a054416,46.0,61.0,21.0,1,43.0,2021-05-01,0.0,1943.0,119.27,0,60,AMO,129.33,2.1806073626269216,2245.5,40.0,21,129.33,0.05759519038076153,1,2116.17,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a054422,72.0,77.0,39.0,1,70.0,2021-05-01,0.0,4311.0,85.23,0,72,AMO,700.0,2.326657768169893,2566.5,38.0,39,700.0,0.27274498344048315,1,1866.5,"(2.256, 2.786]","(27.6, 55.2]",36-60
a054425,57.0,49.0,8.0,1,32.0,2021-05-01,0.0,3285.0,67.59,0,48,AMO,200.0,2.4766707603535107,423.94,41.0,8,200.0,0.471764872387602,1,223.94,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a054450,33.0,48.0,10.0,1,48.0,2021-05-01,0.0,2107.0,27.08,0,47,AMO,150.0,2.429418925714293,252.95,38.0,10,150.0,0.593002569677802,1,102.94999999999999,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a054451,75.0,101.0,30.0,1,70.0,2021-05-01,0.0,1497.0,200.3,0,63,AMO,0.0,2.2566360386121342,5020.51,71.0,30,0.0,0.0,0,5020.51,"(2.256, 2.786]","(27.6, 55.2]",60-120
a054453,50.0,120.0,83.0,1,22.0,2021-05-01,0.0,1333.0,390.8,0,120,AMO,422.55,2.255798466274281,24074.56,37.0,83,422.55,0.01755172264830593,1,23652.010000000002,"(2.181, 2.256]","(82.8, 110.4]",36-60
a054466,64.0,49.0,2.0,1,54.0,2021-05-01,0.0,2019.0,53.04,0,38,AMO,-252.02,2.71047884020022,44.42,47.0,2,-252.02,0.0,0,296.44,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a054467,73.0,73.0,36.0,1,70.0,2021-05-01,0.0,3132.0,180.75,0,72,AMO,1500.0,2.255798466274281,5031.31,37.0,36,1500.0,0.29813309058674575,1,3531.3100000000004,"(2.181, 2.256]","(27.6, 55.2]",36-60
a054482,70.0,49.0,9.0,1,82.0,2021-05-01,0.0,1400.0,31.01,0,44,AMO,120.0,2.71047884020022,221.09,40.0,9,120.0,0.5427653896603193,1,101.09,"(2.256, 2.786]","(-0.276, 27.6]",36-60
a054485,58.0,41.0,7.0,1,52.0,2021-05-01,0.0,1850.0,32.69,0,36,AMO,62.78,2.1806979135833386,228.84,34.0,7,62.78,0.27434015032337006,1,166.06,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a054488,34.0,140.0,105.0,1,52.0,2021-05-01,0.0,1447.0,18.53,0,140,AR,0.0,2.1183619183445366,0.0,35.0,105,0.0,,0,0.0,"(2.094, 2.181]","(82.8, 110.4]",12-36
a054501,45.0,61.0,2.0,1,21.0,2021-05-01,0.0,1043.0,429.65,0,35,AMO,0.0,2.1300207330549314,380.61,59.0,2,0.0,0.0,0,380.61,"(2.094, 2.181]","(-0.276, 27.6]",36-60
a054521,73.0,49.0,15.0,1,70.0,2021-05-01,0.0,2639.0,598.37,0,48,AMO,650.04,2.0120168961140585,8134.13,34.0,15,650.04,0.07991512306786343,1,7484.09,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a054546,76.0,61.0,29.0,1,70.0,2021-05-01,0.0,1600.0,154.98,0,60,AMO,350.0,2.0779509543539327,3873.33,32.0,29,350.0,0.09036152354692216,1,3523.33,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a054556,80.0,49.0,18.0,1,70.0,2021-05-01,0.0,2800.0,231.37,0,48,AMO,2000.0,1.9698218474999636,3845.18,31.0,18,2000.0,0.5201316973457679,1,1845.1799999999998,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a054557,40.0,37.0,8.0,1,23.0,2021-05-01,0.0,17724.0,649.88,0,36,AMO,-701.87,2.0120168961140585,4971.63,29.0,8,-701.87,0.0,0,5673.5,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a054562,55.0,49.0,19.0,1,31.0,2021-05-01,0.0,15000.0,343.84,0,48,AMO,693.0,1.9698218474999636,6095.5,30.0,19,693.0,0.11369042736444919,1,5402.5,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a054565,33.0,61.0,30.0,1,36.0,2021-05-01,0.0,3575.0,456.24,0,60,AMO,0.0,2.059786933505226,0.0,31.0,30,0.0,,0,0.0,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a054581,40.0,120.0,97.0,1,48.0,2021-05-01,0.0,4910.0,990.06,0,120,AMO,1070.37,2.2555699154775937,69611.97,23.0,97,1070.37,0.015376234863055878,1,68541.6,"(2.181, 2.256]","(82.8, 110.4]",12-36
a054609,70.0,48.0,22.0,1,70.0,2021-05-01,0.0,1639.0,298.44,0,48,AMO,2000.0,1.9698218474999636,5101.56,26.0,22,2000.0,0.39203694556174973,1,3101.5600000000004,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a054615,77.0,61.0,33.0,1,70.0,2021-05-01,0.0,868.0,245.56,0,60,AMO,1000.0,2.071242830996378,7698.77,28.0,33,1000.0,0.12989087867282695,1,6698.77,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a054618,68.0,48.0,39.0,1,70.0,2021-05-01,0.0,2324.0,59.03,0,65,AMO,1500.0,2.572874444406147,1616.49,9.0,39,1500.0,0.9279364549115676,1,116.49000000000001,"(2.256, 2.786]","(27.6, 55.2]",0-12
a054619,60.0,161.0,135.0,1,52.0,2021-05-01,0.0,1002.0,69.89,0,156,AMO,735.79,2.1541763802484697,6491.04,26.0,135,735.79,0.11335471665557445,1,5755.25,"(2.094, 2.181]","(110.4, 138.0]",12-36
a054623,56.0,61.0,36.0,1,60.0,2021-05-01,0.0,1621.0,358.98,0,60,AMO,8000.0,2.071242830996378,10829.38,25.0,36,8000.0,0.7387311184943183,1,2829.379999999999,"(-1.501, 2.094]","(27.6, 55.2]",12-36
a054632,73.0,61.0,34.0,1,70.0,2021-05-01,0.0,6000.0,111.84,0,60,AMO,121.54,2.300304520880929,2910.76,27.0,34,121.54,0.0417554178290206,1,2789.2200000000003,"(2.256, 2.786]","(27.6, 55.2]",12-36
a054634,68.0,49.0,22.0,1,52.0,2021-05-01,0.0,2700.0,174.78,0,48,AMO,1600.0,1.9698218474999636,2834.58,27.0,22,1600.0,0.564457521043682,1,1234.58,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a054641,44.0,49.0,22.0,1,52.0,2021-05-01,0.0,1787.0,62.25,0,48,AMO,135.21,2.221893008671636,1239.89,27.0,22,135.21,0.10904999637064577,1,1104.68,"(2.181, 2.256]","(-0.276, 27.6]",12-36
a054666,39.0,120.0,95.0,1,55.0,2021-05-01,0.0,1730.0,217.15,0,120,AMO,5000.0,2.250585273142656,10864.1,25.0,95,5000.0,0.46023140435010723,1,5864.1,"(2.181, 2.256]","(82.8, 110.4]",12-36
a054670,57.0,41.0,16.0,1,54.0,2021-05-01,0.0,2150.0,42.22,0,36,AMO,105.56,2.1806979135833386,633.28,25.0,16,105.56,0.16668772107124813,1,527.72,"(2.094, 2.181]","(-0.276, 27.6]",12-36
a054696,24.0,53.0,30.0,1,56.0,2021-05-01,0.0,1600.0,60.85,0,48,AMO,100.0,2.327045780156733,1677.64,23.0,30,100.0,0.05960754393075987,1,1577.64,"(2.256, 2.786]","(27.6, 55.2]",12-36
a054720,59.0,48.0,26.0,1,35.0,2021-05-01,0.0,3235.0,133.24,0,48,AMO,800.0,2.049248534402984,2822.54,22.0,26,800.0,0.2834326528587726,1,2022.54,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
a054723,39.0,120.0,99.0,1,46.0,2021-05-01,0.0,4097.0,752.88,0,120,AMO,42000.0,2.256255497748944,47463.45,21.0,99,42000.0,0.8848914269822359,1,5463.449999999997,"(2.256, 2.786]","(82.8, 110.4]",12-36
a054728,60.0,37.0,17.0,1,46.0,2021-05-01,0.0,3033.0,608.59,2,36,AMO,-4307.73,1.7750808580065962,10381.0,20.0,17,-4307.73,0.0,0,14688.73,"(-1.501, 2.094]","(-0.276, 27.6]",12-36
